Date,Region,Product,Category,Quantity,Unit_Price,Discount,Revenue,Profit,Customer_Type
2023-01-06,West,Product_17,Groceries,4,360.23,0.0,1440.92,353.52,Returning
2023-01-06,South,Product_35,Home Decor,2,94.67,0.05,179.87,15.52,Returning
2023-01-06,West,Product_50,Groceries,3,151.16,0.05,430.81,37.5,Returning
2023-01-06,South,Product_17,Electronics,4,244.36,0.1,879.68,140.79,New
2023-01-06,South,Product_18,Beauty,2,60.59,0.0,121.18,21.52,Returning
2023-01-06,Central,Product_7,Clothing,4,117.9,0.0,471.6,81.21,Returning
2023-01-06,Central,Product_32,Clothing,1,453.42,0.05,430.75,69.49,New
2023-01-06,North,Product_39,Beauty,4,141.03,0.1,507.7,68.41,Returning
2023-01-06,Central,Product_44,Beauty,2,384.49,0.0,768.99,103.65,New
2023-01-06,East,Product_17,Groceries,1,369.75,0.1,332.78,31.06,New
2023-01-06,North,Product_11,Home Decor,4,159.57,0.0,638.3,58.24,Returning
2023-01-06,North,Product_49,Beauty,1,198.5,0.0,198.5,29.65,Returning
2023-01-06,East,Product_16,Groceries,3,300.54,0.05,856.53,118.67,Returning
2023-01-06,North,Product_1,Home Decor,1,347.76,0.15,295.59,22.37,New
2023-01-06,North,Product_14,Groceries,2,171.93,0.1,309.47,63.29,New
2023-01-06,Central,Product_5,Beauty,1,447.62,0.0,447.62,51.33,New
2023-01-06,West,Product_4,Groceries,1,310.49,0.0,310.49,67.18,Returning
2023-01-06,East,Product_35,Beauty,4,120.69,0.0,482.75,109.11,Returning
2023-01-06,South,Product_7,Beauty,2,119.26,0.0,238.52,21.01,New
2023-01-06,North,Product_40,Clothing,4,332.61,0.0,1330.44,260.94,Returning
2023-01-06,Central,Product_44,Groceries,4,292.34,0.0,1169.34,283.37,Returning
2023-01-06,North,Product_15,Clothing,3,104.46,0.0,313.39,21.73,Returning
2023-01-07,South,Product_14,Beauty,4,177.05,0.05,672.78,140.67,Returning
2023-01-07,South,Product_40,Beauty,1,64.32,0.15,54.67,2.95,Returning
2023-01-07,West,Product_34,Electronics,4,272.28,0.1,980.2,151.14,Returning
2023-01-07,East,Product_40,Electronics,2,395.01,0.1,711.02,122.08,Returning
2023-01-07,North,Product_25,Electronics,4,355.83,0.0,1423.31,157.46,New
2023-01-07,West,Product_40,Home Decor,2,193.55,0.0,387.1,37.86,Returning
2023-01-07,East,Product_19,Clothing,3,201.51,0.0,604.52,102.84,Returning
2023-01-07,North,Product_49,Clothing,3,394.21,0.0,1182.62,193.14,Returning
2023-01-07,West,Product_14,Beauty,4,465.64,0.0,1862.58,397.64,Returning
2023-01-07,Central,Product_19,Home Decor,4,268.58,0.05,1020.6,79.87,New
2023-01-07,North,Product_25,Electronics,2,45.06,0.0,90.11,7.63,Returning
2023-01-07,West,Product_20,Beauty,2,478.87,0.0,957.75,226.55,Returning
2023-01-07,South,Product_44,Beauty,1,431.7,0.1,388.53,57.27,Returning
2023-01-07,Central,Product_35,Groceries,2,415.52,0.0,831.04,199.91,Returning
2023-01-07,South,Product_39,Groceries,1,186.93,0.0,186.93,10.31,New
2023-01-07,Central,Product_45,Electronics,4,44.58,0.05,169.41,12.61,Returning
2023-01-07,West,Product_31,Electronics,3,255.54,0.0,766.62,54.53,Returning
2023-01-07,West,Product_27,Groceries,1,13.76,0.05,13.07,1.61,Returning
2023-01-07,East,Product_10,Groceries,1,391.48,0.0,391.48,24.13,Returning
2023-01-07,East,Product_38,Clothing,1,311.65,0.0,311.65,42.41,New
2023-01-07,East,Product_34,Groceries,1,65.09,0.0,65.09,4.57,Returning
2023-01-07,West,Product_13,Groceries,4,310.94,0.05,1181.56,113.17,New
2023-01-07,East,Product_45,Home Decor,4,156.6,0.05,595.06,92.48,Returning
2023-01-07,Central,Product_42,Electronics,3,397.09,0.0,1191.26,215.4,Returning
2023-01-07,East,Product_13,Electronics,3,209.99,0.1,566.98,111.54,Returning
2023-01-07,Central,Product_46,Groceries,2,128.05,0.0,256.09,34.24,Returning
2023-01-07,Central,Product_41,Clothing,1,381.34,0.0,381.34,59.89,New
2023-01-07,Central,Product_14,Beauty,1,417.98,0.05,397.08,35.65,New
2023-01-07,Central,Product_38,Electronics,4,246.49,0.0,985.95,157.35,Returning
2023-01-07,North,Product_8,Home Decor,4,136.68,0.0,546.72,41.24,Returning
2023-01-07,North,Product_26,Groceries,4,369.99,0.0,1479.97,185.26,Returning
2023-01-07,West,Product_42,Clothing,2,199.23,0.15,338.7,25.95,New
2023-01-07,West,Product_17,Groceries,4,161.13,0.05,612.28,84.2,New
2023-01-07,East,Product_12,Electronics,2,465.51,0.0,931.02,192.01,Returning
2023-01-07,West,Product_19,Home Decor,3,331.38,0.1,894.73,158.67,Returning
2023-01-07,North,Product_46,Electronics,4,228.06,0.1,821.0,58.41,Returning
2023-01-07,West,Product_3,Beauty,3,341.71,0.0,1025.14,68.64,Returning
2023-01-07,East,Product_11,Home Decor,1,402.05,0.0,402.05,22.96,Returning
2023-01-07,West,Product_42,Electronics,4,179.86,0.0,719.44,86.29,Returning
2023-01-07,North,Product_9,Electronics,3,393.0,0.0,1179.01,156.13,Returning
2023-01-07,East,Product_44,Home Decor,2,383.36,0.0,766.73,41.55,New
2023-01-07,East,Product_3,Beauty,4,449.96,0.05,1709.83,163.41,Returning
2023-01-07,West,Product_5,Electronics,3,106.82,0.0,320.45,55.44,Returning
2023-01-07,East,Product_19,Beauty,1,480.11,0.0,480.11,110.02,Returning
2023-01-07,North,Product_9,Home Decor,4,149.95,0.15,509.82,86.86,Returning
2023-01-08,South,Product_6,Groceries,4,406.83,0.05,1545.94,116.9,Returning
2023-01-08,Central,Product_9,Home Decor,4,301.27,0.0,1205.09,150.88,Returning
2023-01-08,West,Product_3,Beauty,2,308.41,0.1,555.13,54.48,New
2023-01-08,East,Product_27,Electronics,4,250.54,0.0,1002.17,249.02,Returning
2023-01-08,West,Product_50,Clothing,2,431.38,0.1,776.48,181.53,New
2023-01-08,North,Product_44,Clothing,1,114.43,0.15,97.26,19.42,Returning
2023-01-08,South,Product_45,Clothing,3,329.8,0.0,989.4,157.32,Returning
2023-01-08,North,Product_2,Beauty,2,272.08,0.05,516.95,37.01,Returning
2023-01-08,South,Product_10,Beauty,4,409.8,0.0,1639.21,247.8,Returning
2023-01-08,South,Product_36,Groceries,1,209.64,0.05,199.16,39.57,Returning
2023-01-08,East,Product_4,Electronics,2,284.69,0.05,540.9,121.52,Returning
2023-01-08,South,Product_21,Beauty,4,219.73,0.0,878.93,142.04,Returning
2023-01-08,North,Product_21,Clothing,4,364.6,0.15,1239.64,86.57,Returning
2023-01-08,Central,Product_22,Electronics,2,330.49,0.0,660.98,131.19,Returning
2023-01-08,Central,Product_18,Beauty,3,98.07,0.0,294.22,60.83,Returning
2023-01-08,North,Product_23,Beauty,2,424.78,0.1,764.61,165.57,New
2023-01-08,North,Product_30,Beauty,1,479.25,0.0,479.25,55.3,New
2023-01-08,North,Product_24,Groceries,3,237.81,0.0,713.42,53.47,Returning
2023-01-08,South,Product_24,Groceries,4,362.43,0.1,1304.73,219.99,Returning
2023-01-08,West,Product_43,Clothing,1,5.93,0.0,5.93,0.33,New
2023-01-08,West,Product_9,Home Decor,4,398.13,0.0,1592.51,266.97,Returning
2023-01-08,Central,Product_5,Home Decor,2,363.09,0.0,726.17,69.05,Returning
2023-01-08,West,Product_34,Beauty,4,303.73,0.05,1154.16,243.53,New
2023-01-08,West,Product_8,Electronics,4,164.44,0.05,624.89,49.87,Returning
2023-01-08,West,Product_34,Clothing,4,393.52,0.05,1495.39,310.63,Returning
2023-01-08,East,Product_15,Beauty,4,189.86,0.0,759.46,149.69,New
2023-01-08,East,Product_36,Groceries,3,114.2,0.0,342.61,67.54,Returning
2023-01-08,South,Product_31,Beauty,4,153.22,0.0,612.9,108.8,Returning
2023-01-08,East,Product_17,Clothing,3,63.58,0.0,190.73,41.57,Returning
2023-01-08,East,Product_13,Home Decor,1,475.4,0.0,475.4,77.54,Returning
2023-01-08,South,Product_8,Electronics,3,17.97,0.0,53.9,11.66,New
2023-01-08,Central,Product_12,Beauty,1,465.16,0.05,441.9,27.06,Returning
2023-01-08,North,Product_18,Electronics,2,437.0,0.1,786.6,68.61,Returning
2023-01-08,East,Product_5,Home Decor,2,468.99,0.05,891.08,157.04,New
2023-01-08,East,Product_1,Groceries,3,250.75,0.0,752.24,147.37,Returning
2023-01-08,West,Product_43,Home Decor,2,116.49,0.0,232.97,30.23,Returning
2023-01-08,Central,Product_12,Beauty,1,478.52,0.0,478.52,29.39,New
2023-01-08,West,Product_16,Home Decor,4,141.48,0.0,565.93,117.39,Returning
2023-01-08,East,Product_17,Clothing,4,380.9,0.0,1523.61,312.86,New
2023-01-08,South,Product_27,Beauty,1,427.28,0.0,427.28,74.32,Returning
2023-01-08,West,Product_20,Clothing,1,268.55,0.0,268.55,32.08,Returning
2023-01-08,North,Product_23,Home Decor,2,367.56,0.0,735.12,55.57,Returning
2023-01-08,West,Product_3,Electronics,1,30.87,0.0,30.87,3.15,Returning
2023-01-08,North,Product_30,Home Decor,2,489.88,0.0,979.76,191.08,New
2023-01-08,Central,Product_31,Groceries,1,234.65,0.15,199.45,34.25,Returning
2023-01-08,East,Product_47,Electronics,1,15.91,0.05,15.11,2.02,New
2023-01-08,East,Product_48,Beauty,2,282.81,0.0,565.61,41.26,Returning
2023-01-08,East,Product_12,Beauty,2,273.56,0.05,519.76,83.04,Returning
2023-01-08,East,Product_24,Groceries,2,231.86,0.0,463.72,38.56,Returning
2023-01-08,East,Product_43,Electronics,4,111.96,0.0,447.86,99.6,Returning
2023-01-08,West,Product_42,Clothing,3,274.99,0.0,824.97,125.81,Returning
2023-01-08,South,Product_40,Beauty,2,489.14,0.05,929.37,138.9,Returning
2023-01-08,North,Product_35,Beauty,1,86.53,0.0,86.53,17.42,Returning
2023-01-08,West,Product_1,Clothing,4,67.5,0.05,256.48,21.11,New
2023-01-08,West,Product_33,Home Decor,1,228.36,0.15,194.11,39.68,New
2023-01-08,Central,Product_19,Groceries,1,51.61,0.0,51.61,5.5,Returning
2023-01-08,West,Product_19,Home Decor,3,57.21,0.05,163.05,34.96,Returning
2023-01-08,South,Product_21,Clothing,3,223.33,0.0,669.99,58.52,New
2023-01-08,South,Product_23,Electronics,4,397.46,0.0,1589.85,281.27,Returning
2023-01-08,East,Product_47,Home Decor,3,101.94,0.1,275.24,42.4,Returning
2023-01-09,South,Product_19,Groceries,4,87.19,0.05,331.31,40.63,Returning
2023-01-09,South,Product_36,Clothing,3,491.84,0.0,1475.53,133.39,New
2023-01-09,West,Product_46,Beauty,1,367.65,0.1,330.89,37.27,Returning
2023-01-09,East,Product_15,Clothing,2,46.31,0.1,83.37,17.57,Returning
2023-01-09,East,Product_22,Groceries,4,494.27,0.0,1977.06,147.27,Returning
2023-01-09,West,Product_32,Electronics,2,87.15,0.1,156.87,21.25,New
2023-01-09,North,Product_23,Groceries,3,345.0,0.0,1034.99,57.83,Returning
2023-01-09,North,Product_24,Home Decor,2,44.31,0.05,84.18,7.36,Returning
2023-01-09,Central,Product_27,Clothing,4,459.51,0.0,1838.05,371.13,Returning
2023-01-09,West,Product_38,Home Decor,2,411.71,0.0,823.42,100.09,Returning
2023-01-09,East,Product_25,Beauty,3,440.51,0.0,1321.54,130.66,New
2023-01-09,South,Product_17,Beauty,2,54.82,0.0,109.63,8.59,Returning
2023-01-09,West,Product_14,Electronics,3,99.67,0.05,284.07,38.95,Returning
2023-01-09,East,Product_31,Groceries,1,421.52,0.0,421.52,103.62,Returning
2023-01-09,South,Product_44,Clothing,4,370.95,0.0,1483.8,167.65,New
2023-01-09,South,Product_12,Beauty,3,91.57,0.1,247.23,23.59,Returning
2023-01-09,East,Product_50,Electronics,3,43.15,0.0,129.46,28.91,New
2023-01-09,North,Product_46,Clothing,3,110.26,0.0,330.78,36.65,Returning
2023-01-09,East,Product_40,Electronics,2,452.29,0.0,904.57,191.3,New
2023-01-09,South,Product_20,Electronics,3,133.84,0.1,361.37,66.55,Returning
2023-01-09,Central,Product_4,Home Decor,3,197.93,0.0,593.79,56.62,Returning
2023-01-09,East,Product_36,Electronics,2,193.3,0.15,328.61,23.71,Returning
2023-01-09,South,Product_49,Electronics,1,213.61,0.0,213.61,51.96,New
2023-01-09,North,Product_42,Groceries,1,149.65,0.1,134.68,27.04,Returning
2023-01-09,East,Product_29,Electronics,4,490.99,0.05,1865.76,301.95,Returning
2023-01-09,East,Product_27,Clothing,1,144.35,0.1,129.92,9.42,Returning
2023-01-09,East,Product_31,Clothing,1,38.83,0.0,38.83,2.3,Returning
2023-01-09,East,Product_21,Groceries,4,154.13,0.0,616.51,67.47,New
2023-01-09,West,Product_25,Home Decor,2,301.41,0.0,602.82,135.9,Returning
2023-01-09,East,Product_22,Beauty,1,298.64,0.1,268.78,23.4,New
2023-01-09,North,Product_37,Home Decor,1,419.89,0.0,419.89,57.04,New
2023-01-09,East,Product_14,Electronics,2,428.57,0.0,857.14,53.77,Returning
2023-01-09,East,Product_31,Beauty,3,246.75,0.05,703.22,109.03,New
2023-01-09,West,Product_4,Beauty,3,415.5,0.1,1121.84,184.38,Returning
2023-01-09,Central,Product_20,Electronics,3,45.69,0.1,123.37,17.63,New
2023-01-10,Central,Product_23,Groceries,2,86.59,0.0,173.18,41.5,Returning
2023-01-10,South,Product_31,Electronics,1,352.8,0.0,352.8,53.79,New
2023-01-10,East,Product_40,Groceries,2,394.44,0.15,670.55,68.75,New
2023-01-10,East,Product_21,Clothing,3,373.08,0.0,1119.24,197.9,New
2023-01-10,South,Product_39,Clothing,1,6.45,0.0,6.45,1.1,Returning
2023-01-10,North,Product_9,Electronics,3,142.02,0.15,362.16,42.11,Returning
2023-01-10,Central,Product_15,Home Decor,4,237.52,0.0,950.09,137.63,Returning
2023-01-10,Central,Product_12,Electronics,1,7.73,0.0,7.73,0.72,New
2023-01-10,East,Product_48,Groceries,4,146.03,0.0,584.12,80.44,New
2023-01-10,Central,Product_19,Beauty,2,150.28,0.1,270.5,35.0,New
2023-01-10,West,Product_29,Clothing,1,410.01,0.0,410.01,92.65,Returning
2023-01-10,West,Product_7,Electronics,3,249.31,0.05,710.52,176.61,New
2023-01-10,West,Product_16,Home Decor,2,86.78,0.0,173.55,34.01,Returning
2023-01-10,West,Product_47,Home Decor,1,358.45,0.05,340.52,38.1,Returning
2023-01-10,South,Product_20,Groceries,3,477.25,0.05,1360.15,302.74,New
2023-01-10,East,Product_27,Beauty,2,132.52,0.0,265.03,45.26,Returning
2023-01-10,Central,Product_23,Beauty,2,334.32,0.1,601.78,109.84,New
2023-01-10,Central,Product_4,Clothing,3,212.38,0.05,605.28,38.86,New
2023-01-10,South,Product_7,Electronics,3,376.18,0.0,1128.53,202.25,Returning
2023-01-10,North,Product_40,Home Decor,3,298.86,0.0,896.59,158.89,Returning
2023-01-10,West,Product_35,Beauty,1,81.39,0.0,81.39,14.45,Returning
2023-01-10,North,Product_20,Beauty,1,37.89,0.0,37.89,2.97,New
2023-01-10,South,Product_50,Home Decor,2,268.58,0.0,537.17,35.92,Returning
2023-01-10,Central,Product_50,Home Decor,1,65.89,0.0,65.89,7.82,Returning
2023-01-10,South,Product_46,Groceries,1,38.36,0.0,38.36,8.45,Returning
2023-01-10,Central,Product_16,Clothing,1,141.31,0.0,141.31,29.36,Returning
2023-01-10,East,Product_8,Groceries,2,195.2,0.0,390.4,64.75,Returning
2023-01-10,East,Product_20,Home Decor,3,162.84,0.0,488.52,60.69,Returning
2023-01-10,South,Product_19,Beauty,4,199.52,0.0,798.09,121.58,New
2023-01-10,South,Product_47,Home Decor,3,75.58,0.1,204.08,24.32,New
2023-01-10,South,Product_19,Home Decor,1,261.03,0.0,261.03,13.4,Returning
2023-01-10,East,Product_43,Groceries,3,207.77,0.0,623.3,115.57,Returning
2023-01-10,Central,Product_18,Home Decor,2,421.65,0.0,843.31,136.56,New
2023-01-10,North,Product_31,Beauty,1,74.57,0.0,74.57,4.14,Returning
2023-01-10,South,Product_3,Beauty,3,72.22,0.0,216.65,19.88,Returning
2023-01-10,East,Product_6,Beauty,3,84.21,0.0,252.64,50.84,Returning
2023-01-10,East,Product_34,Clothing,2,69.37,0.1,124.87,15.49,Returning
2023-01-10,South,Product_33,Electronics,3,444.76,0.05,1267.57,272.96,Returning
2023-01-10,Central,Product_33,Clothing,1,305.4,0.0,305.4,17.16,Returning
2023-01-10,North,Product_39,Electronics,2,273.0,0.0,545.99,87.76,Returning
2023-01-10,South,Product_47,Beauty,2,127.22,0.1,228.99,27.76,Returning
2023-01-10,South,Product_7,Groceries,1,101.34,0.0,101.34,12.01,New
2023-01-10,East,Product_22,Beauty,4,416.19,0.0,1664.76,138.26,Returning
2023-01-10,West,Product_24,Clothing,1,224.8,0.05,213.56,31.56,Returning
2023-01-10,North,Product_43,Groceries,1,368.62,0.0,368.62,42.45,Returning
2023-01-10,North,Product_31,Groceries,3,104.65,0.0,313.95,18.18,Returning
2023-01-10,North,Product_43,Electronics,4,453.94,0.0,1815.75,306.14,Returning
2023-01-10,South,Product_23,Clothing,2,269.03,0.1,484.25,36.87,Returning
2023-01-11,West,Product_34,Clothing,1,398.13,0.0,398.13,89.75,Returning
2023-01-11,East,Product_44,Clothing,1,474.81,0.0,474.81,32.64,Returning
2023-01-11,West,Product_9,Beauty,2,296.42,0.0,592.84,63.53,New
2023-01-11,Central,Product_11,Beauty,4,223.41,0.05,848.94,198.44,Returning
2023-01-11,East,Product_25,Home Decor,1,433.46,0.15,368.44,48.46,Returning
2023-01-11,South,Product_36,Electronics,3,297.75,0.1,803.92,116.81,Returning
2023-01-11,Central,Product_1,Home Decor,4,427.71,0.0,1710.84,375.35,Returning
2023-01-11,West,Product_16,Home Decor,3,159.39,0.0,478.17,26.85,Returning
2023-01-11,East,Product_20,Electronics,1,463.56,0.0,463.56,67.39,Returning
2023-01-11,North,Product_18,Groceries,3,436.66,0.0,1309.99,231.23,Returning
2023-01-11,West,Product_24,Clothing,4,403.2,0.0,1612.79,148.6,Returning
2023-01-11,Central,Product_16,Beauty,3,495.32,0.0,1485.96,369.9,New
2023-01-11,East,Product_22,Beauty,2,12.09,0.05,22.96,4.98,Returning
2023-01-11,North,Product_46,Clothing,1,7.8,0.1,7.02,1.51,Returning
2023-01-11,Central,Product_20,Beauty,1,423.73,0.05,402.54,27.26,Returning
2023-01-11,Central,Product_9,Home Decor,2,143.77,0.05,273.15,15.0,Returning
2023-01-11,Central,Product_41,Home Decor,4,59.94,0.1,215.8,51.69,New
2023-01-11,East,Product_34,Clothing,1,54.97,0.1,49.47,9.22,New
2023-01-11,North,Product_12,Clothing,2,398.29,0.05,756.74,45.44,New
2023-01-11,Central,Product_6,Clothing,1,335.09,0.0,335.09,74.62,Returning
2023-01-11,Central,Product_49,Home Decor,3,464.97,0.0,1394.9,322.53,Returning
2023-01-11,West,Product_6,Groceries,1,421.9,0.0,421.9,39.6,New
2023-01-11,West,Product_23,Groceries,3,182.12,0.05,519.04,38.71,Returning
2023-01-11,Central,Product_29,Clothing,3,434.13,0.0,1302.4,279.09,Returning
2023-01-11,East,Product_43,Electronics,4,342.9,0.0,1371.58,264.43,Returning
2023-01-11,East,Product_1,Groceries,4,148.54,0.0,594.14,43.96,Returning
2023-01-11,South,Product_11,Beauty,4,139.35,0.0,557.39,59.56,New
2023-01-11,West,Product_35,Electronics,2,362.25,0.0,724.5,94.54,New
2023-01-11,Central,Product_31,Beauty,1,258.01,0.0,258.01,27.15,Returning
2023-01-11,East,Product_35,Groceries,3,293.72,0.0,881.15,104.04,Returning
2023-01-11,West,Product_11,Groceries,4,161.55,0.0,646.21,78.87,New
2023-01-11,East,Product_20,Beauty,3,433.94,0.0,1301.82,301.29,Returning
2023-01-11,Central,Product_6,Home Decor,3,455.42,0.0,1366.27,331.75,New
2023-01-11,West,Product_7,Home Decor,2,25.93,0.0,51.87,12.24,Returning
2023-01-11,Central,Product_5,Electronics,3,7.16,0.0,21.48,4.14,Returning
2023-01-11,South,Product_28,Home Decor,1,142.83,0.0,142.83,26.45,Returning
2023-01-11,North,Product_29,Home Decor,1,57.16,0.05,54.3,9.71,New
2023-01-11,East,Product_10,Clothing,1,251.79,0.0,251.79,56.19,Returning
2023-01-11,West,Product_25,Clothing,4,108.4,0.0,433.59,53.75,New
2023-01-11,South,Product_1,Groceries,1,97.08,0.0,97.08,12.93,Returning
2023-01-11,Central,Product_38,Home Decor,1,330.39,0.0,330.39,74.68,New
2023-01-11,South,Product_10,Home Decor,1,378.24,0.0,378.24,48.77,Returning
2023-01-11,North,Product_27,Beauty,4,370.61,0.0,1482.42,265.3,Returning
2023-01-11,West,Product_32,Electronics,4,236.74,0.0,946.95,63.51,New
2023-01-11,North,Product_19,Electronics,1,33.76,0.0,33.76,5.17,New
2023-01-11,South,Product_9,Beauty,1,345.58,0.0,345.58,80.25,Returning
2023-01-11,East,Product_35,Home Decor,1,66.56,0.0,66.56,9.89,Returning
2023-01-11,West,Product_48,Beauty,1,453.5,0.0,453.5,88.42,Returning
2023-01-11,Central,Product_30,Home Decor,2,261.92,0.05,497.65,55.92,Returning
2023-01-11,Central,Product_11,Electronics,3,113.8,0.0,341.41,75.6,Returning
2023-01-11,West,Product_18,Electronics,2,386.23,0.1,695.21,51.47,New
2023-01-11,West,Product_3,Groceries,4,169.39,0.0,677.56,134.02,New
2023-01-11,Central,Product_10,Home Decor,1,189.01,0.0,189.01,20.78,Returning
2023-01-11,West,Product_39,Clothing,3,440.23,0.05,1254.66,199.98,Returning
2023-01-11,South,Product_24,Home Decor,3,391.29,0.0,1173.86,152.13,Returning
2023-01-11,East,Product_5,Home Decor,3,356.52,0.1,962.6,164.28,Returning
2023-01-11,South,Product_24,Home Decor,4,239.54,0.0,958.14,231.45,Returning
2023-01-12,South,Product_9,Home Decor,4,495.71,0.0,1982.83,480.94,New
2023-01-12,West,Product_41,Clothing,1,106.47,0.05,101.14,17.59,Returning
2023-01-12,South,Product_32,Clothing,1,391.75,0.0,391.75,31.1,Returning
2023-01-12,West,Product_43,Groceries,4,453.68,0.0,1814.71,324.04,Returning
2023-01-12,East,Product_35,Groceries,3,459.16,0.0,1377.47,198.35,Returning
2023-01-12,South,Product_44,Groceries,1,346.55,0.05,329.22,77.74,Returning
2023-01-12,South,Product_6,Electronics,1,226.6,0.0,226.6,54.74,Returning
2023-01-12,West,Product_5,Home Decor,3,180.36,0.1,486.98,118.07,Returning
2023-01-12,East,Product_30,Home Decor,2,404.45,0.0,808.9,128.87,Returning
2023-01-12,East,Product_36,Home Decor,2,282.63,0.1,508.74,74.41,Returning
2023-01-12,Central,Product_27,Electronics,4,422.61,0.15,1436.86,299.77,Returning
2023-01-12,West,Product_12,Electronics,4,331.26,0.0,1325.05,234.94,Returning
2023-01-12,South,Product_9,Home Decor,4,357.3,0.15,1214.83,199.12,New
2023-01-12,West,Product_50,Groceries,1,460.1,0.0,460.1,42.69,New
2023-01-12,West,Product_36,Beauty,2,99.1,0.05,188.3,43.61,Returning
2023-01-12,South,Product_29,Groceries,3,200.63,0.15,511.6,124.53,Returning
2023-01-12,East,Product_22,Groceries,2,241.07,0.05,458.02,45.56,Returning
2023-01-12,South,Product_48,Groceries,3,391.77,0.15,999.01,202.51,Returning
2023-01-12,West,Product_22,Beauty,4,10.99,0.0,43.96,5.34,Returning
2023-01-12,West,Product_41,Home Decor,2,403.35,0.0,806.71,170.71,New
